id,title,genres,release_date,budget,avg_rating,runtime,profit,production_countries,production_companies,cast,director
80831,Sang Pemimpi,Drama,2009-12-17,2.1604277457480315E7,3.5891136801541426,121.0,4.681600329154089E7,others,others,others,others
8326,Holes,Comedy,2003-04-18,20000000,3.127130699979394,117.0,4.84202807490212E7,UnitedStatesofAmerica,others,others,others
8870,Red Planet,Action,2000-11-10,80000000,2.921805467260013,106.0,-4.6536031E7,Australia,WarnerBros.,others,others
8875,Timber Falls,Thriller,2007-12-07,2600000,3.590909090909091,97.0,6.58202807490212E7,UnitedStatesofAmerica,others,others,others
9681,Casanova,Comedy,2005-12-25,2.1604277457480315E7,3.127130699979394,112.0,1.6087366542519685E7,UnitedStatesofAmerica,others,others,others
9873,F/X,Action,1986-02-07,2.1604277457480315E7,3.127130699979394,109.0,-1000562.4574803151,UnitedStatesofAmerica,others,others,others
9966,The Messengers,Horror,2007-02-02,16000000,3.127130699979394,90.0,-1.489034E7,UnitedStatesofAmerica,others,Kristen Stewart,others
100683,Dragon Eyes,Crime,2012-05-10,3000000,3.127130699979394,88.0,6.54202807490212E7,UnitedStatesofAmerica,others,others,others
1018,Mulholland Drive,Drama,2001-05-16,15000000,3.0662047729022324,147.0,5117339.0,France,Canal+,others,others
10478,Tin Cup,Romance,1996-08-16,45000000,3.127130699979394,135.0,8854588.0,UnitedStatesofAmerica,others,others,others
107039,The Road To Love,Drama,2001-01-01,2.1604277457480315E7,3.5,70.0,4.681600329154089E7,others,others,others,others
115046,Black & White & Sex,Drama,2012-01-27,2.1604277457480315E7,3.127130699979394,92.0,4.681600329154089E7,Australia,others,others,others
12146,The Missing,Adventure,2003-11-26,60000000,3.127130699979394,135.0,8420280.749021202,UnitedStatesofAmerica,ColumbiaPictures,others,Ron Howard
13455,Push,Action,2009-02-06,38000000,3.127130699979394,111.0,7465299.0,Canada,others,others,others
13748,A Ticket to Space,Comedy,2006-01-16,2.1604277457480315E7,3.127130699979394,90.0,-2.1604275457480315E7,France,Gaumont,others,others
13816,Idlewild,Drama,2006-08-25,2.1604277457480315E7,3.127130699979394,121.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
13856,Special,Drama,2006-01-30,1000000,3.127130699979394,81.0,-992798.0,UnitedStatesofAmerica,others,others,others
14120,End of the Spear,Drama,2005-12-02,2.1604277457480315E7,3.127130699979394,108.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
14292,Miracle,Drama,2004-02-06,28000000,3.127130699979394,135.0,3.6445708E7,UnitedStatesofAmerica,others,others,others
146679,Backyard Dogs,Comedy,2001-11-20,2.1604277457480315E7,3.127130699979394,96.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
15462,Car Wash,Drama,1976-10-22,2.1604277457480315E7,3.127130699979394,97.0,4.681600329154089E7,UnitedStatesofAmerica,UniversalPictures,others,others
15566,Surviving Christmas,Romance,2004-09-21,45000000,3.127130699979394,91.0,-3.0206376E7,UnitedStatesofAmerica,DreamWorksSKG,others,others
17729,The Glenn Miller Story,Drama,1954-01-08,2.1604277457480315E7,3.127130699979394,115.0,4.681600329154089E7,UnitedStatesofAmerica,UniversalPictures,others,others
17893,Camino,Drama,2008-10-16,2.1604277457480315E7,3.127130699979394,143.0,4.681600329154089E7,Spain,others,others,others
17984,The Absent-Minded Professor,Family,1961-03-16,2.1604277457480315E7,3.127130699979394,96.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
1879,Guess Who's Coming to Dinner,Romance,1967-12-11,4000000,3.4790076335877864,108.0,5.2666667E7,UnitedStatesofAmerica,others,others,others
19258,Stroker Ace,Comedy,1983-07-01,2.1604277457480315E7,3.127130699979394,96.0,4.681600329154089E7,UnitedStatesofAmerica,WarnerBros.,others,others
19625,Munna Bhai M.B.B.S.,Comedy,2003-12-19,2.1604277457480315E7,3.127130699979394,135.0,4.681600329154089E7,India,others,others,others
209049,Tiny Times,Comedy,2013-06-27,2.1604277457480315E7,3.127130699979394,116.0,-2.1604198457480315E7,China,others,others,others
214135,A Wolf at the Door,Thriller,2013-10-03,2.1604277457480315E7,3.127130699979394,100.0,4.681600329154089E7,Brazil,others,others,others
221161,Devoured,Drama,2012-05-05,2.1604277457480315E7,3.127130699979394,89.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
233639,Windstorm,Family,2013-03-21,2.1604277457480315E7,3.127130699979394,105.0,4.681600329154089E7,Germany,others,others,others
23367,Bandslam,Family,2009-08-06,20000000,3.127130699979394,111.0,-1.4789012E7,UnitedStatesofAmerica,others,others,others
23631,Machete,Thriller,2010-09-01,20000000,3.127130699979394,105.0,1.1327899E7,UnitedStatesofAmerica,others,others,Robert Rodriguez
241254,The Prince,Action,2014-08-22,18000000,3.127130699979394,93.0,2.485868E8,UnitedStatesofAmerica,others,others,others
24243,As Melhores Coisas do Mundo,Comedy,2010-05-22,2.1604277457480315E7,3.127130699979394,100.0,4.681600329154089E7,Brazil,others,others,others
245,About a Boy,Romance,2002-04-26,27000000,2.9569288389513106,101.0,1.02E8,UnitedKingdom,UniversalPictures,others,others
25062,A Taste of Honey,Drama,1961-09-01,2.1604277457480315E7,3.127130699979394,100.0,4.681600329154089E7,UnitedKingdom,others,others,others
259690,The Lika Cinema,Drama,2008-07-20,2.1604277457480315E7,3.127130699979394,120.0,4.681600329154089E7,others,others,others,others
261192,Age of Cannibals,Drama,2014-02-10,2.1604277457480315E7,3.127130699979394,93.0,4.681600329154089E7,Germany,others,others,others
26264,George of the Jungle 2,Family,2003-08-18,2.1604277457480315E7,3.0,87.0,4.681600329154089E7,Australia,WaltDisneyPictures,others,others
263416,Dead Sea,Horror,2014-04-15,500000,3.127130699979394,90.0,6.79202807490212E7,UnitedStatesofAmerica,others,others,others
26428,Agora,Drama,2009-05-17,70000000,3.127130699979394,127.0,-3.0958495E7,Spain,others,others,others
281968,La Sapienza,Drama,2014-08-01,2.1604277457480315E7,3.127130699979394,100.0,4.681600329154089E7,Italy,others,others,others
285,Pirates of the Caribbean: At World's End,Action,2007-05-19,300000000,2.3693181818181817,169.0,6.61E8,UnitedStatesofAmerica,others,others,others
28739,Cabin Fever 2: Spring Fever,Horror,2009-08-11,10000000,3.127130699979394,87.0,5.84202807490212E7,UnitedStatesofAmerica,others,others,others
29394,Homicidal,Thriller,1961-07-26,2.1604277457480315E7,3.127130699979394,87.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
294132,Results,Comedy,2015-05-29,2.1604277457480315E7,3.127130699979394,105.0,-2.1499770457480315E7,UnitedStatesofAmerica,others,others,others
32233,Running on Karma,Drama,2003-01-01,2.1604277457480315E7,3.127130699979394,93.0,4.681600329154089E7,China,others,others,Johnnie To
323435,One & Two,Drama,2015-08-01,2.1604277457480315E7,3.127130699979394,90.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
333091,Bare,Drama,2015-10-30,2.1604277457480315E7,3.127130699979394,91.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
347026,A United Kingdom,Drama,2016-11-25,14000000,3.127130699979394,111.0,-180861.0,UnitedKingdom,Pathé,others,others
36652,The Good Earth,Drama,1937-08-06,2.1604277457480315E7,3.127130699979394,138.0,4.681600329154089E7,UnitedStatesofAmerica,Metro-Goldwyn-Mayer(MGM),others,others
374464,Planetarium,Drama,2016-11-16,2.1604277457480315E7,3.127130699979394,106.0,4.681600329154089E7,France,others,others,others
377462,O.J.: Made in America,Documentary,2016-05-20,2.1604277457480315E7,3.127130699979394,463.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
382455,Don't Call Me Son,Drama,2016-07-20,2.1604277457480315E7,3.127130699979394,82.0,4.681600329154089E7,Brazil,others,others,others
39691,Cats & Dogs 2 : The Revenge of Kitty Galore,Family,2010-07-30,85000000,3.127130699979394,82.0,2.7483764E7,Australia,others,others,others
405882,Don't Kill It,Horror,2016-08-27,3500000,3.127130699979394,93.0,6.49202807490212E7,UnitedStatesofAmerica,others,others,others
428449,A Ghost Story,Romance,2017-07-07,100000,3.127130699979394,92.0,1.5484255E7,UnitedStatesofAmerica,others,others,others
44158,This Movie Is Broken,Romance,2010-06-25,2.1604277457480315E7,3.127130699979394,85.0,4.681600329154089E7,Canada,others,others,others
45202,The Housemaid,Drama,2010-05-13,4000000,3.127130699979394,106.0,6.44202807490212E7,SouthKorea,others,others,others
51170,Open Season 3,Comedy,2010-01-25,2.1604277457480315E7,3.127130699979394,75.0,4.681600329154089E7,Belgium,others,others,others
57047,The Fourth Angel,Adventure,2001-08-15,2.1604277457480315E7,3.127130699979394,96.0,4.681600329154089E7,Canada,others,others,others
59238,Jesse Stone: Innocents Lost,Crime,2011-05-21,2.1604277457480315E7,3.127130699979394,90.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
73169,Zuzu Angel,Drama,2006-08-04,2.1604277457480315E7,3.127130699979394,108.0,4.681600329154089E7,Brazil,others,others,others
86331,Desire,Romance,2011-09-14,1344000,3.127130699979394,103.0,6.70762807490212E7,France,others,others,others
86816,The Legend of Lylah Clare,Drama,1968-08-21,2.1604277457480315E7,3.127130699979394,130.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
9017,Outpost,Horror,2007-03-11,2.1604277457480315E7,2.5166666666666666,90.0,4.681600329154089E7,UnitedKingdom,others,others,others
94563,The Woodcarver,Drama,2012-03-05,3000000,3.127130699979394,96.0,6.54202807490212E7,Canada,others,others,others
10004,Desperation,Thriller,2006-05-23,2.1604277457480315E7,3.127130699979394,131.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,Family,2010-08-13,155000000,3.127130699979394,113.0,2.60686217E8,UnitedStatesofAmerica,others,others,others
109481,Irene,Romance,1940-04-23,2.1604277457480315E7,2.5,101.0,4.681600329154089E7,UnitedStatesofAmerica,RKORadioPictures,others,others
12096,The Pink Panther,Family,2006-01-18,2.1604277457480315E7,3.127130699979394,93.0,4.681600329154089E7,UnitedStatesofAmerica,Metro-Goldwyn-Mayer(MGM),others,others
1262,Stranger Than Fiction,Romance,2006-09-09,30000000,4.105288500120375,113.0,2.3653224E7,UnitedStatesofAmerica,others,others,others
13061,Your Friend the Rat,Family,2007-11-06,2.1604277457480315E7,3.127130699979394,11.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
138697,Don Jon,Drama,2013-07-26,6000000,3.127130699979394,90.0,6.24202807490212E7,UnitedStatesofAmerica,others,Julianne Moore,others
14229,Do You Like Hitchcock?,Thriller,2005-03-19,2.1604277457480315E7,3.127130699979394,93.0,4.681600329154089E7,Spain,others,others,others
145132,A Heartland Christmas,Family,2010-12-10,2.1604277457480315E7,3.75,86.0,4.681600329154089E7,Canada,others,others,others
14569,I-See-You.Com,Comedy,2006-03-08,6200000,3.127130699979394,92.0,6.22202807490212E7,UnitedStatesofAmerica,others,others,others
14703,The Night of the Iguana,Romance,1964-08-06,3000000,3.127130699979394,125.0,9000000.0,UnitedStatesofAmerica,Metro-Goldwyn-Mayer(MGM),others,John~Huston
15356,The Girl Next Door,Horror,2007-07-19,2.1604277457480315E7,3.127130699979394,91.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
154282,Touchy Feely,Drama,2013-01-19,2.1604277457480315E7,3.127130699979394,89.0,-2.1569255457480315E7,UnitedStatesofAmerica,others,others,others
15587,Safari,Comedy,2009-04-01,2.1604277457480315E7,3.127130699979394,102.0,4.681600329154089E7,France,Pathé,others,others
157336,Interstellar,Drama,2014-11-05,165000000,2.5,169.0,5.10120017E8,Canada,ParamountPictures,others,others
158519,1920: Evil Returns,Horror,2012-11-02,2.1604277457480315E7,3.127130699979394,120.0,4.681600329154089E7,India,others,others,others
159432,You & Me Forever,Drama,2012-09-13,2.1604277457480315E7,3.127130699979394,82.0,4.681600329154089E7,Denmark,others,others,others
168112,Eskil & Trinidad,Family,2013-03-29,4200000,3.0,98.0,6.42202807490212E7,Sweden,others,others,others
17577,The Devil's Tomb,Thriller,2009-05-26,10000000,3.127130699979394,90.0,5.84202807490212E7,UnitedStatesofAmerica,others,others,others
17606,The Other Man,Romance,2008-12-25,15000000,3.127130699979394,90.0,-1.3856144E7,Italy,others,others,others
17978,The Great White Hope,Drama,1970-10-11,2.1604277457480315E7,3.127130699979394,103.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
190880,"Me, Myself and Mum",Comedy,2013-11-20,10735974,3.127130699979394,85.0,5.76843067490212E7,France,Gaumont,others,others
19116,Asylum,Horror,2008-03-20,22000000,3.127130699979394,93.0,4.64202807490212E7,UnitedStatesofAmerica,others,others,others
19265,Whatever Works,Romance,2009-06-19,15000000,3.127130699979394,92.0,2.0097815E7,France,others,others,Woody Allen
19829,Ninja Cheerleaders,Comedy,2008-05-10,2.1604277457480315E7,3.127130699979394,81.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
19978,Anniyan,Thriller,2005-06-17,2.1604277457480315E7,3.127130699979394,181.0,-1.3104277457480315E7,India,others,others,others
218275,The Letters,Drama,2015-12-04,1,3.127130699979394,114.0,0.0,UnitedStatesofAmerica,others,others,others
225285,Blackwood,Thriller,2014-08-01,2.1604277457480315E7,3.127130699979394,100.0,4.681600329154089E7,UnitedKingdom,others,others,others
231,Syriana,Thriller,2005-11-23,50000000,2.95447672534831,128.0,4.4E7,UnitedStatesofAmerica,others,others,others
248705,The Visitors: Bastille Day,Comedy,2016-03-23,25868826,3.127130699979394,110.0,4.25514547490212E7,France,Gaumont,others,others
256196,Burning Blue,Romance,2013-06-29,2.1604277457480315E7,3.127130699979394,96.0,4.681600329154089E7,UnitedStatesofAmerica,Lionsgate,others,others
258086,The Damned,Horror,2013-10-17,2.1604277457480315E7,3.127130699979394,87.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
259074,Joy Ride 3,Thriller,2014-06-03,2.1604277457480315E7,3.127130699979394,96.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
262789,Ti ricordi di me?,Comedy,2014-04-03,2.1604277457480315E7,3.127130699979394,91.0,4.681600329154089E7,Italy,others,others,others
274857,King Arthur: Legend of the Sword,Drama,2017-04-27,175000000,3.127130699979394,126.0,-2.8824934E7,UnitedStatesofAmerica,others,others,others
275272,Je hais les enfants!,Comedy,2003-11-12,2.1604277457480315E7,3.127130699979394,97.6781920625635,4.681600329154089E7,France,others,others,others
27593,"Scotland, Pa.",Crime,2001-03-15,2.1604277457480315E7,3.127130699979394,104.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
279254,Ghost in the Shell Arise - Border 4: Ghost Stands Alone,Action,2014-09-06,2.1604277457480315E7,3.127130699979394,59.0,4.681600329154089E7,Japan,others,others,others
279828,Delirium,Romance,2014-06-20,2.1604277457480315E7,3.127130699979394,43.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
291156,No One's Child,Drama,2014-09-01,2.1604277457480315E7,3.127130699979394,103.0,4.681600329154089E7,others,others,others,others
29426,Survival of the Dead,Horror,2010-05-06,4000000,3.127130699979394,90.0,6.44202807490212E7,Canada,others,others,others
295914,Queen of the Mountains,Action,2014-08-22,2.1604277457480315E7,3.127130699979394,135.0,4.681600329154089E7,others,others,others,others
304357,Woman in Gold,Drama,2015-04-10,11000000,3.127130699979394,120.0,5.0619773E7,UnitedKingdom,BBCFilms,others,others
315335,Frau Müller muss weg!,Comedy,2015-01-15,2.1604277457480315E7,3.127130699979394,0.0,-1.2476894457480315E7,Germany,others,others,others
31941,Who'll Stop the Rain,Action,1978-08-02,2.1604277457480315E7,3.127130699979394,126.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
333354,Extortion,Thriller,2017-01-02,2.1604277457480315E7,3.127130699979394,108.0,4.681600329154089E7,others,others,others,others
36950,You Don't Know Jack,Drama,2010-04-14,2.1604277457480315E7,3.127130699979394,134.0,4.681600329154089E7,UnitedStatesofAmerica,others,John Goodman,others
38010,Fish Story,Comedy,2009-03-20,2.1604277457480315E7,3.127130699979394,112.0,4.681600329154089E7,Japan,CJEntertainment,others,others
388347,The Call Up,Action,2016-07-15,2.1604277457480315E7,3.127130699979394,90.0,4.681600329154089E7,UnitedKingdom,others,others,others
392788,The Stopover,Drama,2016-09-07,2.1604277457480315E7,3.127130699979394,102.0,4.681600329154089E7,France,others,others,others
39781,The Kids Are All Right,Drama,2010-07-09,3500000,3.127130699979394,106.0,3.120585E7,UnitedStatesofAmerica,others,others,others
398,Capote,Drama,2005-09-30,7000000,3.3706896551724137,114.0,4.208483E7,Canada,others,others,others
40522,I’m Glad My Mother Is Alive,Drama,2009-09-30,2.1604277457480315E7,3.127130699979394,90.0,4.681600329154089E7,France,Canal+,others,others
4108,The Transporter,Thriller,2002-10-02,21000000,3.2660550458715596,92.0,2.2928932E7,France,EuropaCorp,others,others
41091,...ing,Romance,2003-11-28,2.1604277457480315E7,3.127130699979394,104.0,4.681600329154089E7,SouthKorea,others,others,others
413666,Taekwondo,Romance,2016-08-18,2.1604277457480315E7,3.127130699979394,105.0,4.681600329154089E7,Argentina,others,others,others
43041,The Adventures of Huckleberry Finn,Comedy,1960-08-03,2.1604277457480315E7,3.127130699979394,107.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,Curtiz
44411,Eccentricities of a Blonde-Haired Girl,Romance,2009-02-10,2500000,3.127130699979394,64.0,6.59202807490212E7,France,others,others,others
47354,K-9: P.I.,Crime,2002-07-30,2.1604277457480315E7,3.127130699979394,95.0,4.681600329154089E7,UnitedStatesofAmerica,UniversalPictures,others,others
47614,Sexual Dependency,Romance,2003-08-31,2.1604277457480315E7,3.127130699979394,104.0,4.681600329154089E7,others,others,others,others
49814,The Escapist,Crime,2002-01-01,2.1604277457480315E7,3.127130699979394,88.0,4.681600329154089E7,UnitedKingdom,others,others,others
53776,Nobody Else But You,Crime,2011-01-12,2.1604277457480315E7,3.127130699979394,102.0,4.681600329154089E7,France,others,others,others
61988,The Naked Jungle,Romance,1954-03-03,2.1604277457480315E7,3.127130699979394,95.0,4.681600329154089E7,UnitedStatesofAmerica,ParamountPictures,others,others
62276,Bummer,Crime,2003-08-02,700000,3.127130699979394,110.0,900000.0,Russia,others,others,others
62837,Dolphin Tale,Family,2011-09-23,37000000,3.127130699979394,113.0,5.8404397E7,UnitedStatesofAmerica,others,others,others
65754,The Girl with the Dragon Tattoo,Drama,2011-12-14,90000000,3.127130699979394,158.0,1.4261743E8,Sweden,ColumbiaPictures,others,others
6947,The Village,Thriller,2004-07-30,60000000,3.6314118221787983,108.0,1.9669752E8,UnitedStatesofAmerica,others,others,others
72525,Syrup,Comedy,2013-06-07,6000000,3.127130699979394,90.0,6.24202807490212E7,UnitedStatesofAmerica,others,others,others
73290,Urban Explorer,Thriller,2011-09-08,3000000,3.7926711668273865,88.0,6.54202807490212E7,Germany,others,others,others
77805,Lovelace,Drama,2013-08-08,10000000,3.127130699979394,92.0,-8414418.0,UnitedStatesofAmerica,others,others,others
7870,Down in the Valley,Romance,2005-05-13,8000000,3.127130699979394,112.0,-7147128.0,UnitedStatesofAmerica,others,others,others
81390,A Lonely Place to Die,Crime,2011-04-09,4000000,3.127130699979394,99.0,2.1345E7,UnitedKingdom,others,others,others
8247,Jumper,Adventure,2008-02-10,85000000,3.127130699979394,88.0,1.37231186E8,Canada,others,Samuel L. Jackson,others
834,Underworld: Evolution,Thriller,2006-01-12,50000000,2.615023474178404,106.0,6.1340801E7,UnitedStatesofAmerica,others,others,others
8736,Dikkenek,Comedy,2006-06-21,2.1604277457480315E7,3.393939393939394,84.0,4.681600329154089E7,France,EuropaCorp,others,others
9010,Silentium,Thriller,2004-01-01,2.1604277457480315E7,3.851636747624076,110.0,4.681600329154089E7,others,others,others,others
94182,Torrid Zone,Romance,1940-05-25,2.1604277457480315E7,3.127130699979394,88.0,4.681600329154089E7,UnitedStatesofAmerica,WarnerBros.,others,others
10046,Blueberry,Western,2004-02-09,53000000,3.127130699979394,124.0,1.5420280749021202E7,Mexico,others,others,others
10066,House of Wax,Horror,2005-04-30,40000000,3.127130699979394,113.0,2.8766121E7,UnitedStatesofAmerica,others,others,others
10193,Toy Story 3,Comedy,2010-06-16,200000000,3.127130699979394,103.0,8.66969703E8,UnitedStatesofAmerica,others,others,others
10501,The Road to El Dorado,Family,2000-03-31,95000000,3.127130699979394,89.0,-1.8567273E7,UnitedStatesofAmerica,DreamWorksSKG,others,others
109453,Mothers and Daughters,Drama,2016-05-06,2.1604277457480315E7,3.127130699979394,90.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
11196,Stealing Rembrandt,Comedy,2003-05-17,2.1604277457480315E7,3.127130699979394,109.0,4.681600329154089E7,Denmark,others,others,others
11217,Club Dread,Horror,2004-02-27,8500000,3.127130699979394,104.0,-3498345.0,UnitedStatesofAmerica,FoxSearchlightPictures,others,others
11413,Employee of the Month,Comedy,2004-01-17,2.1604277457480315E7,3.127130699979394,97.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
11688,The Emperor's New Groove,Family,2000-12-09,100000000,3.127130699979394,78.0,6.9327687E7,UnitedStatesofAmerica,others,others,others
122,The Lord of the Rings: The Return of the King,Action,2003-12-01,94000000,2.8624662907575384,201.0,1.024888979E9,others,others,others,others
122089,Something in the Air,Drama,2012-09-02,2.1604277457480315E7,3.127130699979394,122.0,-2.1519123457480315E7,France,others,others,others
126319,Ernest & Celestine,Family,2012-12-12,12516654,3.127130699979394,78.0,-4407494.0,others,StudioCanal,others,others
13183,Watchmen,Action,2009-03-05,130000000,3.127130699979394,163.0,5.5258983E7,UnitedStatesofAmerica,others,others,others
135799,The Samurai That Night,Drama,2012-11-17,2.1604277457480315E7,2.6666666666666665,120.0,4.681600329154089E7,Japan,others,others,others
136585,Return to Nuke 'Em High Volume 1,Horror,2013-05-16,2.1604277457480315E7,3.127130699979394,85.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
141267,Johan Falk: Kodnamn Lisa,Thriller,2013-03-15,2.1604277457480315E7,3.127130699979394,106.0,4.681600329154089E7,Sweden,others,others,others
14742,Night Shift,Comedy,1982-07-30,2.1604277457480315E7,3.127130699979394,106.0,-508594.4574803151,UnitedStatesofAmerica,WarnerBros.,others,others
15163,Amazing Grace,Drama,2006-09-16,2.1604277457480315E7,3.127130699979394,117.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
15653,An Extremely Goofy Movie,Comedy,2000-02-29,2.1604277457480315E7,3.127130699979394,79.0,4.681600329154089E7,Australia,others,others,others
15813,Dark Blue World,Drama,2001-05-17,5000000,3.127130699979394,112.0,6.34202807490212E7,Italy,others,others,others
16403,Tears for Sale,Comedy,2008-01-30,6000000,3.127130699979394,86.0,6.24202807490212E7,others,EuropaCorp,others,others
164502,The Double,Comedy,2012-12-25,2000000,3.127130699979394,85.0,6.64202807490212E7,Russia,others,others,others
16455,The Magic Roundabout,Family,2005-01-19,20000000,3.127130699979394,85.0,4.84202807490212E7,France,others,others,others
16727,The Namesake,Drama,2006-09-02,12000000,3.127130699979394,122.0,8138836.0,India,FoxSearchlightPictures,others,others
168055,Love Is in the Air,Romance,2013-04-02,2.1604277457480315E7,3.127130699979394,96.0,-2.1596641457480315E7,France,others,others,others
168676,Company of Heroes,War,2013-02-25,2.1604277457480315E7,3.0,100.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
174340,Richard Pryor: Omit the Logic,Documentary,2015-02-03,2.1604277457480315E7,3.127130699979394,83.0,4.681600329154089E7,UnitedKingdom,others,others,others
180948,Vehicle 19,Thriller,2013-03-07,2.1604277457480315E7,3.127130699979394,85.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
19075,A Midsummer Night's Dream,Romance,1935-10-09,2.1604277457480315E7,3.127130699979394,143.0,4.681600329154089E7,UnitedStatesofAmerica,WarnerBros.,others,others
191502,The Unbelievers,Documentary,2013-12-13,2.1604277457480315E7,3.127130699979394,77.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
1950,Lucky You,Romance,2007-05-01,2.1604277457480315E7,4.0499075785582255,124.0,-1.5842360457480315E7,UnitedStatesofAmerica,others,others,others
19962,Mike Bassett: England Manager,Comedy,2001-09-28,2.1604277457480315E7,3.127130699979394,89.0,4.681600329154089E7,UnitedKingdom,others,others,others
20036,The Prince & Me: A Royal Honeymoon,Romance,2008-10-28,2.1604277457480315E7,3.127130699979394,92.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
20083,Shinjuku Incident,Crime,2009-03-22,15000000,3.127130699979394,119.0,5.34202807490212E7,HongKong,others,others,others
212756,Stay,Drama,2013-09-08,2.1604277457480315E7,3.127130699979394,99.0,4.681600329154089E7,Ireland,others,others,others
2176,The Glass House,Thriller,2001-09-14,30000000,3.91044776119403,106.0,-6380391.0,UnitedStatesofAmerica,others,others,others
22825,The Box,Thriller,2009-09-17,30000000,3.127130699979394,115.0,3333531.0,UnitedStatesofAmerica,others,others,others
23601,We Don't Live Here Anymore,Romance,2004-01-20,3000000,3.127130699979394,101.0,-962455.0,Canada,WarnerBros.,others,others
24476,Beethoven's 3rd,Comedy,2000-07-25,2.1604277457480315E7,3.127130699979394,99.0,4.681600329154089E7,UnitedStatesofAmerica,UniversalPictures,others,others
253303,Buzzard,Horror,2015-03-06,2.1604277457480315E7,3.127130699979394,97.0,-2.1590593457480315E7,UnitedStatesofAmerica,others,others,others
253344,Some Kind of Beautiful,Comedy,2015-07-16,2.1604277457480315E7,3.127130699979394,99.0,4.681600329154089E7,UnitedKingdom,others,Pierce Brosnan,others
25520,The House of Mirth,Romance,2000-09-23,10000000,3.127130699979394,140.0,-4835596.0,Germany,The,others,others
257648,The White Haired Witch of Lunar Kingdom,Action,2014-02-14,2.1604277457480315E7,3.127130699979394,104.0,4.681600329154089E7,China,others,others,others
258210,Airplane vs Volcano,Action,2014-03-28,2.1604277457480315E7,3.127130699979394,91.0,4.681600329154089E7,UnitedStatesofAmerica,TheAsylum,others,others
25893,The Seven Little Foys,Family,1955-09-30,2.1604277457480315E7,3.4285714285714284,93.0,4.681600329154089E7,UnitedStatesofAmerica,ParamountPictures,others,others
26808,Beau Brummell: This Charming Man,Drama,2006-06-19,2.1604277457480315E7,3.127130699979394,78.0,4.681600329154089E7,UnitedKingdom,others,others,others
271433,Wir sind die Neuen,Comedy,2014-07-17,2.1604277457480315E7,3.127130699979394,91.0,4.681600329154089E7,Germany,others,others,others
281783,Satyricon,Drama,1969-03-27,2.1604277457480315E7,3.127130699979394,120.0,4.681600329154089E7,Italy,others,others,others
294222,Mantervention,Comedy,2014-07-15,2.1604277457480315E7,3.127130699979394,99.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
295884,Saving Christmas,Family,2014-11-14,2.1604277457480315E7,3.127130699979394,80.0,4.681600329154089E7,UnitedStatesofAmerica,others,others,others
31504,Little Big League,Family,1994-06-29,2.1604277457480315E7,3.127130699979394,119.0,4.681600329154089E7,UnitedStatesofAmerica,ColumbiaPictures,others,others
31930,Murder!,Thriller,1930-07-31,2.1604277457480315E7,3.75974025974026,104.0,4.681600329154089E7,UnitedKingdom,others,others,Hitchcock
31995,Jamaica Inn,Crime,1939-05-11,2.1604277457480315E7,3.127130699979394,108.0,4.681600329154089E7,UnitedKingdom,others,others,Hitchcock
325039,Lady of Csejte,Horror,2015-02-26,2000000,3.127130699979394,110.0,6.64202807490212E7,Russia,others,others,others
32593,Snow White: The Fairest of Them All,Family,2001-10-28,2.1604277457480315E7,3.4571428571428573,93.0,4.681600329154089E7,Germany,others,others,others
335490,The Idealist,Thriller,2015-04-09,2907868,3.127130699979394,114.0,6.55124127490212E7,Denmark,others,others,others
33570,Ice Castles,Drama,2010-02-09,2.1604277457480315E7,3.127130699979394,95.0,4.681600329154089E7,Canada,others,others,others
